t1,t2,0,1,valence,arousal,subjectivity,entrophy,h,s,v
-0.1727319895641385,0.42982300408384844,0.3632630076473189,-0.5187891711229725,0.9987,0.12280000000000002,0.03460502460502446,0.7968829936481541,0.0788888888888889,0.7317073170731707,0.803921568627451
0.8198222151743659,0.43753241831756395,0.14556160963019127,0.7818617405592148,0.9273,-0.014000000000000012,-0.2020202020202021,0.8064289831306479,0.3045045045045045,0.9296482412060301,0.7803921568627451
0.025612949879606717,0.7878401029516939,0.4693744090449121,-0.4764714592405015,0.9863,-0.07716666666666672,-0.0689440993788818,0.645626998698863,0.5666666666666668,0.7923497267759563,0.7176470588235294
0.15909546559867782,0.5273885327535544,0.5679955656927305,0.1253533684970023,0.9194,-0.1160000000000001,-0.2224431818181818,0.6301724291096225,0.020512820512820495,0.7471264367816092,0.6823529411764706
0.16929689485625055,0.7893098989460605,0.3425080289496478,-0.21026473191047612,0.9997,-0.16545454545454552,-0.01970698526619552,0.847899086884748,0.5732758620689654,0.6010362694300518,0.7568627450980392
0.48091989627728116,0.11930016873124472,-0.6729251257459917,0.07455524288498472,0.9964,-0.17138461538461547,-0.11383556547619056,0.4660636747208633,0.01928374655647382,0.7378048780487805,0.6431372549019608
0.571163987255833,0.38646656583727834,-0.6465726931406837,0.34803469627379546,0.9044,-0.13074999999999992,-0.22698412698412707,0.5603378254268998,0.6117216117216118,0.5759493670886076,0.6196078431372549
0.02068064109526868,0.9879268631230125,-0.1331944556181337,-0.8089980843294804,0.9965,0.23560000000000025,-0.2292142857142856,0.6621045665847625,0.5840108401084011,0.7192982456140351,0.6705882352941176
0.08749600825712012,0.17271352868480827,-0.29196527949742457,-0.32361084702658627,0.9864,-0.08618181818181825,-0.09888167388167379,0.6660587334065977,0.047655443923753815,0.6468495878122267,0.663246607761535
0.1811669521247199,0.914340407089216,-0.07417639631147654,-0.4367401696267903,0.9795,0.07777777777777795,-0.037904761904761886,0.8087109163208661,0.5321637426900585,0.34131736526946105,0.6549019607843137
-0.24032162071020535,0.822985324892598,-0.2714785519405297,-0.36617982237110436,0.9949,0.015368421052631698,0.1273412698412697,0.2143185088301489,0.599420806956387,0.9190266467579286,0.470452465983889
0.7795149418859864,0.29753802613257685,0.09950786804852219,0.31773506500829485,0.7096,0.01200000000000001,-0.28893939393939405,0.8052594395935646,0.15708812260536395,0.5506329113924051,0.6196078431372549
0.11102459022908784,0.8140073362620355,0.32848311702814637,-0.3792168883847834,0.9974,-0.0986086956521739,-0.20945512820512824,0.8553393084099064,0.5716374269005847,0.6404494382022472,0.6980392156862745
-0.07743329392760279,0.05644871030190579,-0.4924822776110489,-0.837117455784266,0.9577,-0.15507692307692322,-0.22658730158730156,0.4893676144101289,0.037735849056603786,0.7412587412587411,0.5607843137254902
0.15196342579869127,-0.5829929397569245,0.015602448133753555,0.49016088515662903,-0.5722,-0.352,-0.36111111111111105,0.7701231014474508,0.0,0.0,0.0
0.23108557720452994,0.7391624006932864,0.19522771776841275,-0.03551818697580822,0.9795,-0.07545454545454544,0.20524814471243036,0.6448706718367658,0.5717761557177615,0.732620320855615,0.7333333333333333
0.1218541091751364,0.37325682302375696,0.1311413211876662,-0.11908156293912942,0.9295,0.06319999999999992,-0.1416666666666666,0.9576105297317696,0.07967050758968036,0.6957044625899477,0.7798056783016787
-0.10320513852316548,-0.2688591991316829,-0.6951842711605767,-0.04699374253209798,0.5859,0.10349999999999993,0.20000000000000018,-1.0,0.0,0.0,0.0
0.09396107551413735,0.47900970199689485,0.4040068675375703,-0.05854913604850953,0.9349,-0.02538461538461534,-0.48690476190476184,0.8259641895248195,0.09166666666666669,0.5181347150259068,0.7568627450980392
-0.1438905518252922,0.5051857583755062,0.5248480731594622,-0.410422290565737,0.9854,-0.13019999999999998,-0.08690476190476193,0.4650318714311543,0.05913978494623656,0.5705521472392637,0.6392156862745098
-0.13688050485437664,-0.6625852822080245,-0.3694339127260621,-0.10227225483654623,0.0,-0.22350000000000003,0.0,0.5899684339081781,0.10569105691056913,0.5442477876106194,0.8862745098039215
0.6867917276978568,0.512118186191779,-0.1450079957727386,0.5612111218250042,0.9201,-0.03799999999999992,-0.25142857142857145,0.7914673963406866,0.561936936936937,0.7399999999999999,0.7843137254901961
0.4832611888528082,0.5821641277492848,-0.30288532832282156,0.004433852980093134,0.9467,-0.28,-0.07214285714285718,0.7446112287399813,0.5103359173126615,0.8376623376623377,0.6039215686274509
0.8587299590661299,0.34983338509930806,0.15778016963560093,0.5567915720849432,0.9446,-0.30538461538461525,-0.4086574074074074,0.6898604921983003,0.05813953488372094,0.7247191011235955,0.6980392156862745
0.40007288967210175,0.023109975571626418,-0.8226687329410804,-0.11420597524666687,0.9282,-0.16149999999999998,-0.2904377104377105,0.8537657993970267,0.09657320872274144,0.5977653631284916,0.7019607843137254
0.39439492729215453,0.16230090716641787,-0.49964815956810216,0.2594926295225153,0.8655,-0.14949999999999997,0.33571428571428585,0.9082480201107905,0.030465949820788523,0.5502958579881657,0.6627450980392157
-0.344490699313609,-0.5851682632644597,-0.019598099191634244,-0.27754648470412335,0.0,0.0495000000000001,-1.0,0.9638652578718967,0.057425420423154495,0.5586083119121207,0.7098874312315053
0.09450684761507899,0.5194554815596879,0.5606822736353265,0.11098946703346835,0.6696,0.1299999999999999,-0.4,0.8686017985327017,0.05670103092783505,0.6423841059602649,0.592156862745098
0.3434286721500843,0.15921784592736898,-0.31789993084335255,0.05920806594258954,0.7764,-0.14100000000000001,0.48,1.0,0.09455128205128203,0.5024154589371981,0.8117647058823529
0.46459439818626325,0.2386396935136339,-0.4905975538513545,0.2686338178373491,0.9958,-0.006000000000000005,0.2326373626373628,0.4478845946820633,0.08602150537634408,0.7013574660633485,0.8666666666666667
0.06256150935473759,0.012467631361874343,-0.4499994245664741,-0.6232653225971203,0.9096,-0.10440000000000005,-0.20204545454545442,0.8265429451327257,0.46024464831804285,0.7124183006535948,0.6
-0.06570379966229911,0.18300285577284003,-0.11817047821169135,-0.5356572477834933,0.7855,-0.0835999999999999,-0.35729166666666656,0.4497769286773805,0.0356234096692112,0.7277777777777779,0.7058823529411765
0.6216412377492988,0.26211004869975985,-0.6347347865425206,0.6981540037425757,0.9788,0.21399999999999997,0.10430224867724891,0.6120049313403639,0.09060402684563758,0.7163461538461537,0.8156862745098039
0.508826863778781,0.022379479172690342,-0.8755373076131617,0.1614442907935978,0.9056,-0.255,-0.5071750401497237,0.8299347048207377,0.12091503267973858,0.735576923076923,0.8156862745098039
-0.24641524101582135,-0.7886243226953759,-0.6220598306595497,-0.5725125261416146,-0.7315,-0.14088888888888895,-0.391526424963925,0.8376075102069656,0.5771604938271605,0.675,0.6274509803921569
0.6354348331953239,0.12505118969338436,-0.32302239053148085,0.2125567194363991,0.9848,-0.2743243243243243,-0.46927431342907533,0.6347791595748626,0.09793814432989689,0.4974358974358974,0.7647058823529411
0.21078830736787801,-0.23585088855650038,-0.13360320615040966,-0.27380969097237307,0.3818,-0.09466666666666657,-0.05555555555555569,0.7131539140229743,0.0,0.0,0.0
-0.3305725475794886,0.43636089767168373,0.6188626228722658,-0.5511907591873468,0.9446,-0.06222222222222229,-0.5530864197530865,0.8043341757596392,0.042640927335328815,0.7455759315202511,0.7686423166688902
0.8099647812524902,0.5287596455113732,-0.34306807169362086,0.8890522863130357,0.7052,-0.051000000000000045,-0.5364420995670995,0.6449097531938555,0.5919003115264797,0.6011235955056179,0.6980392156862745
-0.1553694232594759,0.19830792826209587,-0.061589531316826984,-0.6232443426762262,0.9973,0.14418604651162803,0.013384096062667439,0.45161170209530477,0.0015576323987538943,0.722972972972973,0.5803921568627451
0.046045621025769146,0.8471411370987565,0.2451941664146049,-0.5259949204362656,0.9773,0.125777777777778,-0.09732142857142856,0.6421734936671222,0.5697167755991286,0.7427184466019418,0.807843137254902
0.3037756571943875,0.47630145721716044,0.1299981013446918,0.1678983835053549,0.9887,-0.14600000000000013,0.017003968253967994,0.23510774164903747,0.024330900243309028,0.7025641025641026,0.7647058823529411
-0.0016058381686331336,0.15647543659780894,-0.26795488887497565,-0.4801347406510086,0.9944,-0.12145454545454537,-0.3087868480725625,0.6994821206082369,0.013888888888888914,0.8181818181818182,0.6901960784313725
