t1,t2,0,1,valence,arousal,subjectivity,entrophy,h,s,v
-0.8209401604296677,0.09990265281608113,0.4734683904282688,0.0860876347083388,0.9977,-0.054888888888888876,0.04571847401779383,0.6444099031491444,0.062037037037037036,0.9090909090909092,0.7764705882352941
-0.11368359674674311,-0.0005457548816123481,-0.09227519333309986,0.06783370852726156,0.9708,-0.05719999999999992,-0.029696969696969666,0.8618188764472505,0.5797979797979798,0.7894736842105262,0.8196078431372549
-0.40904114729010477,0.0401587325214503,0.35738123132746424,-0.032518540857889744,0.9818,0.29400000000000004,0.12863636363636366,0.4421290370455213,0.5787037037037037,0.5625,0.7529411764705882
-1.0,-0.07060598210742464,0.8759513070553584,0.45728666855728606,0.989,-0.04761904761904778,-0.308929239484795,0.5062160379163034,0.06833333333333334,0.5617977528089887,0.6980392156862745
0.2408105249385608,0.2252338922267214,-0.4908352608611931,-0.3754394225225106,0.9617,0.004999999999999893,-0.04156746031746039,0.8565740604064693,0.09941520467836257,0.5786802030456852,0.7725490196078432
-0.019334337123773637,-0.11633925569826864,-0.27772915254777786,-0.4115827741765006,0.9981,-0.010666666666666713,0.17725000000000035,0.8971797986047008,0.5507726269315674,0.825136612021858,0.7176470588235294
0.1597012789942689,0.013495923418664013,-0.6451534706471792,0.06317215507313101,0.9869,-0.017750000000000044,0.28333333333333344,0.9194455833839565,0.5584192439862542,0.6024844720496895,0.6313725490196078
-0.6099174003346868,0.8201976689877182,0.5840875074254055,-0.8315477700070987,0.9538,-0.264,-0.027272727272727226,-0.015006978801184068,0.0,0.0,0.0
0.30414742013913965,0.45863719639789347,-0.4484109052855533,0.48397928967674075,0.9975,-0.11244444444444435,-0.1935434173669467,0.7527107653673606,0.08589743589743591,0.7027027027027026,0.7254901960784313
-0.9106972089327025,0.05360430325667931,0.5047377460536497,0.36301449594527546,0.9791,-0.14981818181818174,0.3819444444444444,0.5117739825962808,0.03892215568862273,0.7952380952380952,0.8235294117647058
-0.5075439353242048,0.5014362551276987,0.1379192620097376,-0.9480422890050304,0.8316,-0.020000000000000018,-0.29999999999999993,0.5088276929722915,0.10175438596491226,0.4481132075471699,0.8313725490196079
-0.8397748725505375,-0.14249754997082542,0.4946647328019156,0.6323089873606957,0.9955,-0.0714285714285714,-0.2589262919620062,0.9204396975760971,0.11666666666666665,0.6132075471698113,0.8313725490196079
-0.9484634066186215,-0.11918240692888227,0.7209669196562596,0.6377931646884436,0.9951,-0.08376470588235296,-0.2600729343120648,0.8376134492345655,0.04666666666666667,0.7389162561576355,0.796078431372549
0.21004487487318046,0.25581767080683426,-0.45822084897171333,-0.44257513270336,0.9764,-0.057499999999999996,0.08207070707070696,0.9036679461685941,0.03698232877455424,0.739098103399892,0.6949713735623614
